,degree_all,degree_centrality_all,degree_in,degree_centrality_in,degree_out,degree_centrality_out,betweenness_centrality,eigenvector_centrality,cluster
Mbd1,125,0.2376425855513308,15,0.028517110266159697,110,0.20912547528517111,1960.0,0.1704782183079928,LPS_D15_RAM
Ncor1,35,0.06653992395437262,35,0.06653992395437262,0,0.0,0.0,0.10545959319743521,LPS_D15_RAM
Baz2a,12,0.022813688212927757,12,0.022813688212927757,0,0.0,0.0,0.04529212869438843,LPS_D15_RAM
Hist1h1d,7,0.013307984790874524,7,0.013307984790874524,0,0.0,0.0,0.04558859360643357,LPS_D15_RAM
Pknox1,22,0.04182509505703422,11,0.02091254752851711,11,0.02091254752851711,162.0,0.02467781443406477,LPS_D15_RAM
Gadd45b,21,0.039923954372623575,21,0.039923954372623575,0,0.0,0.0,0.05924190165916157,LPS_D15_RAM
Zbtb1,91,0.17300380228136883,30,0.057034220532319393,61,0.11596958174904944,2580.0,0.12388960672254397,LPS_D15_RAM
Rara,70,0.13307984790874525,41,0.0779467680608365,29,0.055133079847908745,325.0,0.21903619895166318,LPS_D15_RAM
Incenp,34,0.06463878326996197,34,0.06463878326996197,0,0.0,0.0,0.08797855999306277,LPS_D15_RAM
Smarcc1,60,0.11406844106463879,23,0.043726235741444866,37,0.07034220532319392,254.0,0.1268851173045318,LPS_D15_RAM
Smc2,33,0.06273764258555133,33,0.06273764258555133,0,0.0,0.0,0.14757687889826124,LPS_D15_RAM
Thap11,47,0.08935361216730038,17,0.03231939163498099,30,0.057034220532319393,740.0,0.07512839355421327,LPS_D15_RAM
Irf7,18,0.034220532319391636,0,0.0,18,0.034220532319391636,0.0,0.013592205773145467,LPS_D15_RAM
Ifi211,10,0.019011406844106463,10,0.019011406844106463,0,0.0,0.0,0.020661506291842154,LPS_D15_RAM
Ube2c,41,0.0779467680608365,41,0.0779467680608365,0,0.0,0.0,0.16411856597867877,LPS_D15_RAM
Hist1h4d,7,0.013307984790874524,7,0.013307984790874524,0,0.0,0.0,0.042236475240001244,LPS_D15_RAM
Myef2,38,0.07224334600760456,28,0.053231939163498096,10,0.019011406844106463,672.0,0.06843767492208314,LPS_D15_RAM
C330027C09Rik,22,0.04182509505703422,22,0.04182509505703422,0,0.0,0.0,0.024597910966892046,LPS_D15_RAM
Arid2,35,0.06653992395437262,18,0.034220532319391636,17,0.03231939163498099,89.0,0.07107925745570458,LPS_D15_RAM
Bhlhe40,165,0.31368821292775667,49,0.09315589353612168,116,0.22053231939163498,1467.0,0.3082063228271538,LPS_D15_RAM
Elf2,76,0.1444866920152091,29,0.055133079847908745,47,0.08935361216730038,3452.0,0.07999269008984872,LPS_D15_RAM
Ckap2,19,0.03612167300380228,19,0.03612167300380228,0,0.0,0.0,0.10741136215092731,LPS_D15_RAM
Neil3,13,0.024714828897338403,13,0.024714828897338403,0,0.0,0.0,0.04804847900662266,LPS_D15_RAM
Nuf2,11,0.02091254752851711,11,0.02091254752851711,0,0.0,0.0,0.049823399815353886,LPS_D15_RAM
Zmiz1,24,0.045627376425855515,24,0.045627376425855515,0,0.0,0.0,0.06192437383193223,LPS_D15_RAM
Zfp740,31,0.058935361216730035,10,0.019011406844106463,21,0.039923954372623575,255.0,0.07297946639176392,LPS_D15_RAM
Racgap1,41,0.0779467680608365,41,0.0779467680608365,0,0.0,0.0,0.1749155260750252,LPS_D15_RAM
Pbx3,140,0.2661596958174905,15,0.028517110266159697,125,0.2376425855513308,2993.0,0.14561721339012731,LPS_D15_RAM
Klf4,163,0.30988593155893535,58,0.11026615969581749,105,0.19961977186311788,2897.0,0.36343794231118,LPS_D15_RAM
Uhrf1,25,0.04752851711026616,25,0.04752851711026616,0,0.0,0.0,0.06591894864582651,LPS_D15_RAM
Atf7,41,0.0779467680608365,15,0.028517110266159697,26,0.049429657794676805,838.0,0.04335550381737305,LPS_D15_RAM
Ybx3,23,0.043726235741444866,23,0.043726235741444866,0,0.0,0.0,0.10685770833484333,LPS_D15_RAM
Spc25,31,0.058935361216730035,31,0.058935361216730035,0,0.0,0.0,0.126242584907849,LPS_D15_RAM
Tfcp2,26,0.049429657794676805,2,0.0038022813688212928,24,0.045627376425855515,128.0,0.059077859015839417,LPS_D15_RAM
Ccnb1,30,0.057034220532319393,30,0.057034220532319393,0,0.0,0.0,0.11539196916449532,LPS_D15_RAM
Plk1,31,0.058935361216730035,31,0.058935361216730035,0,0.0,0.0,0.12243565361434292,LPS_D15_RAM
Knstrn,24,0.045627376425855515,24,0.045627376425855515,0,0.0,0.0,0.07745434562080296,LPS_D15_RAM
Kif20a,23,0.043726235741444866,23,0.043726235741444866,0,0.0,0.0,0.08814678954255406,LPS_D15_RAM
Ssrp1,24,0.045627376425855515,24,0.045627376425855515,0,0.0,0.0,0.07509079665124191,LPS_D15_RAM
Ccne2,24,0.045627376425855515,24,0.045627376425855515,0,0.0,0.0,0.03423680894993936,LPS_D15_RAM
Zfhx3,37,0.07034220532319392,35,0.06653992395437262,2,0.0038022813688212928,34.0,0.08168183511618002,LPS_D15_RAM
Zeb2,19,0.03612167300380228,19,0.03612167300380228,0,0.0,0.0,0.09657137990885688,LPS_D15_RAM
Hist1h2ae,30,0.057034220532319393,30,0.057034220532319393,0,0.0,0.0,0.11115486420346701,LPS_D15_RAM
Kif2c,25,0.04752851711026616,25,0.04752851711026616,0,0.0,0.0,0.10421529383112692,LPS_D15_RAM
Irf2,65,0.12357414448669202,32,0.060836501901140684,33,0.06273764258555133,454.0,0.09752487015393331,LPS_D15_RAM
Ubp1,38,0.07224334600760456,23,0.043726235741444866,15,0.028517110266159697,816.0,0.07483430689019886,LPS_D15_RAM
Clspn,14,0.026615969581749048,14,0.026615969581749048,0,0.0,0.0,0.039547666204951586,LPS_D15_RAM
Irf9,31,0.058935361216730035,13,0.024714828897338403,18,0.034220532319391636,332.0,0.024602903978146115,LPS_D15_RAM
Foxo3,20,0.03802281368821293,17,0.03231939163498099,3,0.005703422053231939,686.0,0.05142501300846648,LPS_D15_RAM
Mycn,31,0.058935361216730035,0,0.0,31,0.058935361216730035,0.0,0.03428350792045607,LPS_D15_RAM
Kpna2,31,0.058935361216730035,31,0.058935361216730035,0,0.0,0.0,0.11223971104215705,LPS_D15_RAM
Cdk1,37,0.07034220532319392,37,0.07034220532319392,0,0.0,0.0,0.11394898743848479,LPS_D15_RAM
Zfp706,34,0.06463878326996197,34,0.06463878326996197,0,0.0,0.0,0.09098217753332159,LPS_D15_RAM
Wfdc10,6,0.011406844106463879,6,0.011406844106463879,0,0.0,0.0,0.01661301760421449,LPS_D15_RAM
Tmem37,5,0.009505703422053232,5,0.009505703422053232,0,0.0,0.0,0.014847449299603271,LPS_D15_RAM
Ndc80,20,0.03802281368821293,20,0.03802281368821293,0,0.0,0.0,0.07312846963421296,LPS_D15_RAM
Lockd,42,0.07984790874524715,42,0.07984790874524715,0,0.0,0.0,0.1122277675754179,LPS_D15_RAM
Cep55,39,0.0741444866920152,39,0.0741444866920152,0,0.0,0.0,0.08603111346164803,LPS_D15_RAM
Fbxo5,28,0.053231939163498096,28,0.053231939163498096,0,0.0,0.0,0.12289237720781908,LPS_D15_RAM
Foxp1,39,0.0741444866920152,34,0.06463878326996197,5,0.009505703422053232,1441.0,0.11144429070450305,LPS_D15_RAM
Smad3,13,0.024714828897338403,0,0.0,13,0.024714828897338403,0.0,0.01811362542747868,LPS_D15_RAM
Marcksl1,14,0.026615969581749048,14,0.026615969581749048,0,0.0,0.0,0.03334506717221392,LPS_D15_RAM
Zfp207,30,0.057034220532319393,30,0.057034220532319393,0,0.0,0.0,0.07525602323737805,LPS_D15_RAM
Dhfr,26,0.049429657794676805,26,0.049429657794676805,0,0.0,0.0,0.05692283346585228,LPS_D15_RAM
Sgo2a,27,0.051330798479087454,27,0.051330798479087454,0,0.0,0.0,0.0718759772197772,LPS_D15_RAM
Purb,31,0.058935361216730035,31,0.058935361216730035,0,0.0,0.0,0.08293692972794336,LPS_D15_RAM
Zfp524,5,0.009505703422053232,0,0.0,5,0.009505703422053232,0.0,0.01995762496578109,LPS_D15_RAM
Zbtb7b,117,0.2224334600760456,0,0.0,117,0.2224334600760456,0.0,0.19820100299369273,LPS_D15_RAM
Setdb1,187,0.35551330798479086,17,0.03231939163498099,170,0.3231939163498099,4098.0,0.2115389102550457,LPS_D15_RAM
Son,31,0.058935361216730035,31,0.058935361216730035,0,0.0,0.0,0.08395924874579223,LPS_D15_RAM
Aurkb,23,0.043726235741444866,23,0.043726235741444866,0,0.0,0.0,0.0438947230084825,LPS_D15_RAM
Kif4,27,0.051330798479087454,27,0.051330798479087454,0,0.0,0.0,0.07579604890676427,LPS_D15_RAM
Ect2,28,0.053231939163498096,28,0.053231939163498096,0,0.0,0.0,0.0668591320671163,LPS_D15_RAM
Tacc3,37,0.07034220532319392,37,0.07034220532319392,0,0.0,0.0,0.09545527573323952,LPS_D15_RAM
Rfx2,19,0.03612167300380228,4,0.0076045627376425855,15,0.028517110266159697,121.0,0.03687468783452262,LPS_D15_RAM
Scgb1a1,17,0.03231939163498099,17,0.03231939163498099,0,0.0,0.0,0.04569745420043226,LPS_D15_RAM
Irf8,66,0.12547528517110265,48,0.09125475285171103,18,0.034220532319391636,611.0,0.136602836102032,LPS_D15_RAM
Nfkb1,117,0.2224334600760456,41,0.0779467680608365,76,0.1444866920152091,2028.0,0.1730783672764897,LPS_D15_RAM
Asf1b,21,0.039923954372623575,21,0.039923954372623575,0,0.0,0.0,0.049986255932908286,LPS_D15_RAM
Nfia,14,0.026615969581749048,0,0.0,14,0.026615969581749048,0.0,0.02395198603355709,LPS_D15_RAM
Ncapg,27,0.051330798479087454,27,0.051330798479087454,0,0.0,0.0,0.06842856141589952,LPS_D15_RAM
Stat6,34,0.06463878326996197,29,0.055133079847908745,5,0.009505703422053232,472.0,0.05554834886180598,LPS_D15_RAM
Nfatc3,37,0.07034220532319392,23,0.043726235741444866,14,0.026615969581749048,308.0,0.05674707741047077,LPS_D15_RAM
Hilpda,20,0.03802281368821293,20,0.03802281368821293,0,0.0,0.0,0.08631188791776709,LPS_D15_RAM
Rit1,19,0.03612167300380228,19,0.03612167300380228,0,0.0,0.0,0.0616642025249433,LPS_D15_RAM
Bub1,35,0.06653992395437262,35,0.06653992395437262,0,0.0,0.0,0.10351270748977286,LPS_D15_RAM
Cdc20,29,0.055133079847908745,29,0.055133079847908745,0,0.0,0.0,0.08426458584579051,LPS_D15_RAM
Clock,85,0.16159695817490494,41,0.0779467680608365,44,0.08365019011406843,946.0,0.11843689012771566,LPS_D15_RAM
Sp9,20,0.03802281368821293,0,0.0,20,0.03802281368821293,0.0,0.06561132358551994,LPS_D15_RAM
Dtl,24,0.045627376425855515,24,0.045627376425855515,0,0.0,0.0,0.05333072936868223,LPS_D15_RAM
Zfp622,19,0.03612167300380228,19,0.03612167300380228,0,0.0,0.0,0.05962647117247909,LPS_D15_RAM
Csde1,35,0.06653992395437262,35,0.06653992395437262,0,0.0,0.0,0.08117940885041551,LPS_D15_RAM
Tcf25,32,0.060836501901140684,32,0.060836501901140684,0,0.0,0.0,0.06658558179240268,LPS_D15_RAM
Diaph3,36,0.06844106463878327,36,0.06844106463878327,0,0.0,0.0,0.08023542607382907,LPS_D15_RAM
Kif22,26,0.049429657794676805,26,0.049429657794676805,0,0.0,0.0,0.10358806211976963,LPS_D15_RAM
Rad51,22,0.04182509505703422,22,0.04182509505703422,0,0.0,0.0,0.08309209538897307,LPS_D15_RAM
Rfx1,18,0.034220532319391636,7,0.013307984790874524,11,0.02091254752851711,255.0,0.021680371716212725,LPS_D15_RAM
Mafg,16,0.030418250950570342,0,0.0,16,0.030418250950570342,0.0,0.02345163723681102,LPS_D15_RAM
Ppard,24,0.045627376425855515,14,0.026615969581749048,10,0.019011406844106463,205.0,0.03884134288358712,LPS_D15_RAM
Dlgap5,28,0.053231939163498096,28,0.053231939163498096,0,0.0,0.0,0.06758874470512305,LPS_D15_RAM
Irf3,49,0.09315589353612168,14,0.026615969581749048,35,0.06653992395437262,1036.0,0.0642864099819207,LPS_D15_RAM
Pou2f1,41,0.0779467680608365,20,0.03802281368821293,21,0.039923954372623575,665.0,0.05020208532488802,LPS_D15_RAM
Vdr,19,0.03612167300380228,0,0.0,19,0.03612167300380228,0.0,0.02173822942425322,LPS_D15_RAM
Ncapd2,28,0.053231939163498096,28,0.053231939163498096,0,0.0,0.0,0.09720444643750338,LPS_D15_RAM
Nek2,23,0.043726235741444866,23,0.043726235741444866,0,0.0,0.0,0.06884063173778608,LPS_D15_RAM
Zfp219,55,0.10456273764258556,27,0.051330798479087454,28,0.053231939163498096,557.0,0.09692891764863866,LPS_D15_RAM
Mlxip,55,0.10456273764258556,26,0.049429657794676805,29,0.055133079847908745,1232.0,0.06649995517020675,LPS_D15_RAM
Etv6,74,0.14068441064638784,25,0.04752851711026616,49,0.09315589353612168,3416.0,0.07764373490058586,LPS_D15_RAM
Nfic,10,0.019011406844106463,0,0.0,10,0.019011406844106463,0.0,0.019449218672011336,LPS_D15_RAM
Smad4,66,0.12547528517110265,20,0.03802281368821293,46,0.08745247148288973,1276.0,0.08385333534674831,LPS_D15_RAM
Zfp281,51,0.09695817490494296,8,0.015209125475285171,43,0.0817490494296578,502.0,0.09491504385574868,LPS_D15_RAM
Mnt,71,0.13498098859315588,22,0.04182509505703422,49,0.09315589353612168,2490.0,0.0823564986450171,LPS_D15_RAM
Spc24,31,0.058935361216730035,31,0.058935361216730035,0,0.0,0.0,0.05541232000356269,LPS_D15_RAM
Ccl2,4,0.0076045627376425855,4,0.0076045627376425855,0,0.0,0.0,0.008051827113851709,LPS_D15_RAM
Tmf1,18,0.034220532319391636,18,0.034220532319391636,0,0.0,0.0,0.049123531196968176,LPS_D15_RAM
Cbfb,29,0.055133079847908745,28,0.053231939163498096,1,0.0019011406844106464,0.0,0.0701444059788934,LPS_D15_RAM
Ezh2,26,0.049429657794676805,26,0.049429657794676805,0,0.0,0.0,0.07018010811236156,LPS_D15_RAM
Hivep3,16,0.030418250950570342,0,0.0,16,0.030418250950570342,0.0,0.02117661252331805,LPS_D15_RAM
Tax1bp1,20,0.03802281368821293,20,0.03802281368821293,0,0.0,0.0,0.07118883945643605,LPS_D15_RAM
Ear6,9,0.017110266159695818,9,0.017110266159695818,0,0.0,0.0,0.020051995067232712,LPS_D15_RAM
Socs3,25,0.04752851711026616,25,0.04752851711026616,0,0.0,0.0,0.06692385034103605,LPS_D15_RAM
Melk,25,0.04752851711026616,25,0.04752851711026616,0,0.0,0.0,0.055153067026228,LPS_D15_RAM
Anln,42,0.07984790874524715,42,0.07984790874524715,0,0.0,0.0,0.0888859166146534,LPS_D15_RAM
Yeats4,23,0.043726235741444866,23,0.043726235741444866,0,0.0,0.0,0.06500625056649914,LPS_D15_RAM
Inhba,4,0.0076045627376425855,4,0.0076045627376425855,0,0.0,0.0,0.01268106817972731,LPS_D15_RAM
Irf5,34,0.06463878326996197,25,0.04752851711026616,9,0.017110266159695818,47.0,0.06219750833041788,LPS_D15_RAM
Ncoa1,32,0.060836501901140684,32,0.060836501901140684,0,0.0,0.0,0.07639617582546744,LPS_D15_RAM
Hist1h2ab,14,0.026615969581749048,14,0.026615969581749048,0,0.0,0.0,0.05540939167892375,LPS_D15_RAM
Cnbp,33,0.06273764258555133,33,0.06273764258555133,0,0.0,0.0,0.12769026991296534,LPS_D15_RAM
Gatm,18,0.034220532319391636,18,0.034220532319391636,0,0.0,0.0,0.055550381837019755,LPS_D15_RAM
Hbp1,30,0.057034220532319393,30,0.057034220532319393,0,0.0,0.0,0.04513215050243279,LPS_D15_RAM
Cfh,6,0.011406844106463879,6,0.011406844106463879,0,0.0,0.0,0.018233046596554368,LPS_D15_RAM
Hic2,15,0.028517110266159697,12,0.022813688212927757,3,0.005703422053231939,50.0,0.026632673932562603,LPS_D15_RAM
Nr2c2,92,0.17490494296577946,28,0.053231939163498096,64,0.12167300380228137,1050.0,0.11608852549062133,LPS_D15_RAM
Ebf1,49,0.09315589353612168,0,0.0,49,0.09315589353612168,0.0,0.059574345259189226,LPS_D15_RAM
Sp140,17,0.03231939163498099,15,0.028517110266159697,2,0.0038022813688212928,4.0,0.033409395371173156,LPS_D15_RAM
Ikzf1,40,0.07604562737642585,36,0.06844106463878327,4,0.0076045627376425855,961.0,0.08777078825033408,LPS_D15_RAM
Zscan26,8,0.015209125475285171,7,0.013307984790874524,1,0.0019011406844106464,0.0,0.023645846468620554,LPS_D15_RAM
Stat5b,30,0.057034220532319393,12,0.022813688212927757,18,0.034220532319391636,289.0,0.03547495554133442,LPS_D15_RAM
Nfatc1,31,0.058935361216730035,20,0.03802281368821293,11,0.02091254752851711,262.0,0.06495702690979943,LPS_D15_RAM
Kifc1,31,0.058935361216730035,31,0.058935361216730035,0,0.0,0.0,0.07968776457490032,LPS_D15_RAM
Mbd3,20,0.03802281368821293,20,0.03802281368821293,0,0.0,0.0,0.04926286374334785,LPS_D15_RAM
Pimreg,31,0.058935361216730035,31,0.058935361216730035,0,0.0,0.0,0.08711845606033479,LPS_D15_RAM
Gata1,13,0.024714828897338403,0,0.0,13,0.024714828897338403,0.0,0.02141211223303319,LPS_D15_RAM
Sgo1,32,0.060836501901140684,32,0.060836501901140684,0,0.0,0.0,0.0711903019697624,LPS_D15_RAM
Mbtps2,45,0.08555133079847908,15,0.028517110266159697,30,0.057034220532319393,860.0,0.04950360048426436,LPS_D15_RAM
Rbpj,47,0.08935361216730038,45,0.08555133079847908,2,0.0038022813688212928,16.0,0.09611153811235677,LPS_D15_RAM
Mecp2,98,0.18631178707224336,26,0.049429657794676805,72,0.13688212927756654,1231.0,0.12320785213571739,LPS_D15_RAM
Zfp277,4,0.0076045627376425855,4,0.0076045627376425855,0,0.0,0.0,0.00883463817430109,LPS_D15_RAM
Rxrg,15,0.028517110266159697,0,0.0,15,0.028517110266159697,0.0,0.015768471820449922,LPS_D15_RAM
Foxa3,27,0.051330798479087454,0,0.0,27,0.051330798479087454,0.0,0.018835599712065818,LPS_D15_RAM
Arntl,45,0.08555133079847908,13,0.024714828897338403,32,0.060836501901140684,379.0,0.06384828685844833,LPS_D15_RAM
Ncor2,25,0.04752851711026616,25,0.04752851711026616,0,0.0,0.0,0.03820605411573321,LPS_D15_RAM
Id3,49,0.09315589353612168,24,0.045627376425855515,25,0.04752851711026616,810.0,0.08843492568200144,LPS_D15_RAM
Zfp385a,29,0.055133079847908745,29,0.055133079847908745,0,0.0,0.0,0.054951669652601065,LPS_D15_RAM
Irf4,17,0.03231939163498099,6,0.011406844106463879,11,0.02091254752851711,279.0,0.016714073204258988,LPS_D15_RAM
Mafk,64,0.12167300380228137,11,0.02091254752851711,53,0.10076045627376426,972.0,0.086749244967592,LPS_D15_RAM
Tsc22d4,30,0.057034220532319393,30,0.057034220532319393,0,0.0,0.0,0.04569270131787557,LPS_D15_RAM
Pbrm1,31,0.058935361216730035,31,0.058935361216730035,0,0.0,0.0,0.05879477331794033,LPS_D15_RAM
Ubtf,34,0.06463878326996197,34,0.06463878326996197,0,0.0,0.0,0.06618338343464578,LPS_D15_RAM
Foxp4,16,0.030418250950570342,8,0.015209125475285171,8,0.015209125475285171,0.0,0.026199882747831704,LPS_D15_RAM
Smarcc2,73,0.13878326996197718,33,0.06273764258555133,40,0.07604562737642585,737.0,0.10811238871908566,LPS_D15_RAM
Lrrfip2,30,0.057034220532319393,30,0.057034220532319393,0,0.0,0.0,0.06617464830272518,LPS_D15_RAM
Aff4,40,0.07604562737642585,40,0.07604562737642585,0,0.0,0.0,0.0904145040802481,LPS_D15_RAM
Foxj2,37,0.07034220532319392,27,0.051330798479087454,10,0.019011406844106463,122.0,0.06720604669059997,LPS_D15_RAM
Phb,45,0.08555133079847908,45,0.08555133079847908,0,0.0,0.0,0.07235236041127847,LPS_D15_RAM
Carhsp1,33,0.06273764258555133,33,0.06273764258555133,0,0.0,0.0,0.06579504963517557,LPS_D15_RAM
Rxrb,14,0.026615969581749048,10,0.019011406844106463,4,0.0076045627376425855,975.0,0.014507666692009116,LPS_D15_RAM
Ahctf1,28,0.053231939163498096,28,0.053231939163498096,0,0.0,0.0,0.06071944439117245,LPS_D15_RAM
Rcor1,24,0.045627376425855515,24,0.045627376425855515,0,0.0,0.0,0.047836078268217536,LPS_D15_RAM
Rad51ap1,5,0.009505703422053232,5,0.009505703422053232,0,0.0,0.0,0.009105801586132582,LPS_D15_RAM
Ncaph,28,0.053231939163498096,28,0.053231939163498096,0,0.0,0.0,0.06216489290345551,LPS_D15_RAM
Smad2,22,0.04182509505703422,16,0.030418250950570342,6,0.011406844106463879,90.0,0.03021298969474657,LPS_D15_RAM
Gbp3,14,0.026615969581749048,14,0.026615969581749048,0,0.0,0.0,0.022841281961621284,LPS_D15_RAM
Khsrp,24,0.045627376425855515,24,0.045627376425855515,0,0.0,0.0,0.04258928775622625,LPS_D15_RAM
Zbp1,14,0.026615969581749048,14,0.026615969581749048,0,0.0,0.0,0.022299720610766176,LPS_D15_RAM
Rfx3,6,0.011406844106463879,0,0.0,6,0.011406844106463879,0.0,0.009559864817454649,LPS_D15_RAM
Maf1,20,0.03802281368821293,20,0.03802281368821293,0,0.0,0.0,0.04303659885171235,LPS_D15_RAM
Aebp2,35,0.06653992395437262,35,0.06653992395437262,0,0.0,0.0,0.06279825916486942,LPS_D15_RAM
Zfp809,24,0.045627376425855515,12,0.022813688212927757,12,0.022813688212927757,236.0,0.037548615693434886,LPS_D15_RAM
Rbck1,34,0.06463878326996197,34,0.06463878326996197,0,0.0,0.0,0.06369296155827552,LPS_D15_RAM
Zfx,19,0.03612167300380228,0,0.0,19,0.03612167300380228,0.0,0.022265816210071707,LPS_D15_RAM
Epas1,38,0.07224334600760456,24,0.045627376425855515,14,0.026615969581749048,380.0,0.06485730862474032,LPS_D15_RAM
Nfat5,29,0.055133079847908745,27,0.051330798479087454,2,0.0038022813688212928,1.0,0.0648057529696203,LPS_D15_RAM
Arid4a,27,0.051330798479087454,27,0.051330798479087454,0,0.0,0.0,0.07733885591259884,LPS_D15_RAM
Kmt2c,43,0.0817490494296578,43,0.0817490494296578,0,0.0,0.0,0.09067010364793085,LPS_D15_RAM
Lyar,26,0.049429657794676805,26,0.049429657794676805,0,0.0,0.0,0.04354049215805866,LPS_D15_RAM
Cux1,29,0.055133079847908745,24,0.045627376425855515,5,0.009505703422053232,70.0,0.04674020624097842,LPS_D15_RAM
Cdc5l,21,0.039923954372623575,18,0.034220532319391636,3,0.005703422053231939,16.0,0.05650828739788007,LPS_D15_RAM
Preb,16,0.030418250950570342,16,0.030418250950570342,0,0.0,0.0,0.03084255447992416,LPS_D15_RAM
Xpa,14,0.026615969581749048,14,0.026615969581749048,0,0.0,0.0,0.03209917332507112,LPS_D15_RAM
Patz1,42,0.07984790874524715,3,0.005703422053231939,39,0.0741444866920152,512.0,0.039665455150733865,LPS_D15_RAM
Procr,21,0.039923954372623575,21,0.039923954372623575,0,0.0,0.0,0.05386102375082903,LPS_D15_RAM
Zhx1,30,0.057034220532319393,30,0.057034220532319393,0,0.0,0.0,0.05423782898642998,LPS_D15_RAM
Zfp652,3,0.005703422053231939,0,0.0,3,0.005703422053231939,0.0,0.004125900140245714,LPS_D15_RAM
Ccl12,2,0.0038022813688212928,2,0.0038022813688212928,0,0.0,0.0,0.003975749507768114,LPS_D15_RAM
Hist1h3b,15,0.028517110266159697,15,0.028517110266159697,0,0.0,0.0,0.04103565743531843,LPS_D15_RAM
Vezf1,55,0.10456273764258556,19,0.03612167300380228,36,0.06844106463878327,640.0,0.0673132615771424,LPS_D15_RAM
Nr4a3,24,0.045627376425855515,15,0.028517110266159697,9,0.017110266159695818,521.0,0.025319304052381156,LPS_D15_RAM
Terf1,17,0.03231939163498099,17,0.03231939163498099,0,0.0,0.0,0.03602608289208336,LPS_D15_RAM
Zfp91,43,0.0817490494296578,43,0.0817490494296578,0,0.0,0.0,0.06853502942769232,LPS_D15_RAM
Zfp871,28,0.053231939163498096,28,0.053231939163498096,0,0.0,0.0,0.03986927460891869,LPS_D15_RAM
Slc40a1,12,0.022813688212927757,12,0.022813688212927757,0,0.0,0.0,0.023842395254493033,LPS_D15_RAM
Zfp655,24,0.045627376425855515,24,0.045627376425855515,0,0.0,0.0,0.035326091745094046,LPS_D15_RAM
Mga,42,0.07984790874524715,28,0.053231939163498096,14,0.026615969581749048,439.0,0.0585742634206953,LPS_D15_RAM
Hmg20b,16,0.030418250950570342,16,0.030418250950570342,0,0.0,0.0,0.02599699220171939,LPS_D15_RAM
Pax9,1,0.0019011406844106464,0,0.0,1,0.0019011406844106464,0.0,0.006550396373137582,LPS_D15_RAM
Cic,35,0.06653992395437262,35,0.06653992395437262,0,0.0,0.0,0.05532857213210116,LPS_D15_RAM
Zfp84,12,0.022813688212927757,12,0.022813688212927757,0,0.0,0.0,0.025225594922310066,LPS_D15_RAM
Bcl6,13,0.024714828897338403,6,0.011406844106463879,7,0.013307984790874524,55.0,0.011384682987807003,LPS_D15_RAM
Thyn1,20,0.03802281368821293,20,0.03802281368821293,0,0.0,0.0,0.05404200373069515,LPS_D15_RAM
Akna,27,0.051330798479087454,27,0.051330798479087454,0,0.0,0.0,0.03593770255279817,LPS_D15_RAM
Mef2d,27,0.051330798479087454,24,0.045627376425855515,3,0.005703422053231939,27.0,0.049977643343380285,LPS_D15_RAM
